city,year,make,model,price,condition,odometer,fuel,transmission,url,title,source_file
san diego,2014,Subaru,Outback 2.5i Premium,10900.0,excellent,111414.0,gas,automatic,https://sandiego.craigslist.org/nsd/ctd/d/phoenix-2014-subaru-outback-25i-25-25/7889587427.html,2014 Subaru Outback 2.5i 2.5 i 2.5-i Premium FOR ONLY $194/mo!,craigslist_san_diego.csv
san diego,2025,buick,encore gx,25500.0,,550.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/bonita-2025-buick-encore-gx-sport/7889586691.html,2025 Buick Encore GX Sport Touring,craigslist_san_diego.csv
san diego,1972,Chevrolet,El Camino,,excellent,74935.0,gas,automatic,https://sandiego.craigslist.org/esd/ctd/d/alpine-1972-chevrolet-el-caminoez/7889586298.html,1972 Chevrolet El Camino**EZ FINANCING -LOW DOWN!,craigslist_san_diego.csv
san diego,2007,Toyota,Tacoma Deluxe,,excellent,111827.0,gas,automatic,https://sandiego.craigslist.org/esd/ctd/d/el-cajon-2007-toyota-tacoma-prerunnerez/7889586246.html,2007 Toyota Tacoma PreRunner**EZ FINANCING -LOW DOWN!,craigslist_san_diego.csv
san diego,2013,ford,edge,9300.0,excellent,169000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2013-ford-edge/7889585847.html,2013 Ford Edge,craigslist_san_diego.csv
san diego,1956,Porsche,356,,excellent,4446.0,gas,other,https://sandiego.craigslist.org/esd/ctd/d/el-cajon-1956-porsche-356-speedster/7889585445.html,1956 Porsche 356 Speedster Replica**EZ FINANCING -LOW DOWN!,craigslist_san_diego.csv
san diego,2021,Mini,Countryman,,excellent,62450.0,gas,automatic,https://sandiego.craigslist.org/esd/ctd/d/el-cajon-2021-mini-countryman-cooper/7889584203.html,2021 MINI Countryman Cooper S**EZ FINANCING -LOW DOWN!,craigslist_san_diego.csv
san diego,2004,Ford,Thunderbird,9750.0,excellent,73687.0,gas,automatic,https://sandiego.craigslist.org/esd/cto/d/la-mesa-2004-ford-thunderbird-super/7889583705.html,"2004 Ford Thunderbird: Super Nice, Low Miles, Fall Cruising Perfection",craigslist_san_diego.csv
san diego,2014,Cadillac,ATS Standard,,excellent,91808.0,gas,automatic,https://sandiego.craigslist.org/esd/ctd/d/alpine-2014-cadillac-ats-standard-awdez/7889583630.html,2014 Cadillac ATS Standard AWD**EZ FINANCING -LOW DOWN!,craigslist_san_diego.csv
san diego,2003,FORD,THUNDERBIRD,8995.0,,71766.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/spring-valley-2003-ford-thunderbird/7889583480.html,2003 Ford Thunderbird Deluxe 2dr Convertible - Buy Here Pay Here!,craigslist_san_diego.csv
san diego,2019,audi,q7,26000.0,excellent,49727.0,gas,automatic,https://sandiego.craigslist.org/nsd/cto/d/rancho-santa-fe-2019-audi-q7-seats/7889583024.html,2019 Audi Q7 7-seats,craigslist_san_diego.csv
san diego,2000,bmw,325ci convertible,4900.0,,111677.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/san-diego-2000-bmw-323ci-convertable/7889581550.html,2000 BMW 323CI CONVERTABLE,craigslist_san_diego.csv
san diego,2017,FORD,EXPLORER,13999.0,,118718.0,gas,automatic,https://sandiego.craigslist.org/nsd/ctd/d/escondido-2017-ford-explorer-xlt-good/7889581081.html,2017 Ford Explorer XLT - GOOD/BAD/NO CREDIT OK!,craigslist_san_diego.csv
san diego,2017,Nissan,Sentra,6950.0,like new,88000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2017-nissan-sentra-sv-carfax/7889580956.html,"2017 NISSAN SENTRA SV (CARFAX, SMOG, 88K) EXCELLENT",craigslist_san_diego.csv
san diego,2005,mercedes-benz,clk320,5800.0,excellent,110000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2005-mercedes-clk-320/7889579424.html,2005 Mercedes CLK 320 Convertible,craigslist_san_diego.csv
san diego,2017,Ford,Transit-150 Low Roof Cargo,17995.0,,167588.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/fountain-valley-2017-ford-transit-150/7889579273.html,2017 Ford Transit-150  Low Roof Cargo Van Van,craigslist_san_diego.csv
san diego,2021,Ford,Transit-350 Long Low Roof,32222.0,,80283.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/fountain-valley-2021-ford-transit-350/7889579000.html,2021 Ford Transit-350  Long Low Roof Passenger Van XLT Van,craigslist_san_diego.csv
san diego,2022,Ford,Transit-350 Long Low Roof,31111.0,,102770.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/fountain-valley-2022-ford-transit-350/7889578710.html,2022 Ford Transit-350  Long Low Roof Passenger Van XLT Van,craigslist_san_diego.csv
san diego,2018,Ford,Transit-250 Long High Roof,15555.0,,193730.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/fountain-valley-2018-ford-transit-250/7889578411.html,2018 Ford Transit-250  Long High Roof Cargo Van Van,craigslist_san_diego.csv
san diego,2010,toyota,avalon,5500.0,excellent,140000.0,gas,automatic,https://sandiego.craigslist.org/esd/cto/d/el-cajon-beautiful-toyota-avalon/7889578256.html,Beautiful Toyota Avalon,craigslist_san_diego.csv
san diego,2008,GMC,Savana 3500 16FT Box Truck,13333.0,,268089.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/fountain-valley-2008-gmc-savana-ft-box/7889578113.html,2008 GMC Savana 3500  16FT Box Truck With Loading Ramp GAS Truck,craigslist_san_diego.csv
san diego,2012,Isuzu,NPR HD 16FT Box Truck DIE,17777.0,,205899.0,diesel,automatic,https://sandiego.craigslist.org/csd/ctd/d/fountain-valley-2012-isuzu-npr-hd-16ft/7889577398.html,2012 Isuzu NPR HD  16FT Box Truck DIESEL Truck,craigslist_san_diego.csv
san diego,2017,Toyota,Tacoma TRD SPORT 4X4,22999.0,excellent,127000.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/el-cajon-2017-toyota-tacoma-trd-sport/7889576976.html,2017 Toyota Tacoma TRD SPORT 4X4 3.5L,craigslist_san_diego.csv
san diego,2013,ford,fusion,4090.0,,70000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/bonita-2013-ford-fusin-only-70k-miles/7889574725.html,2013 FORD FUSIÓN ”only 70k miles.  runs amazing”,craigslist_san_diego.csv
san diego,2015,Chevrolet,Silverado 1500 LT,27999.0,excellent,93907.0,gas,automatic,https://sandiego.craigslist.org/esd/ctd/d/el-cajon-602-mo-chevrolet-chevy/7889574202.html,$602/mo - 2015 Chevrolet Chevy Silverado 1500 LT 4x4Crew 4 x 4 Crew 4-,craigslist_san_diego.csv
san diego,2007,Lexus,LsS460,5600.0,,190000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-beautiful-lexus-ls460-daily/7889574074.html,Beautiful Lexus LS460 Daily Driver,craigslist_san_diego.csv
san diego,2008,subaru,outback,4300.0,,170000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-gorgeous-subaru-outback-runs/7889573970.html,Gorgeous Subaru Outback _ Runs perfectly!!,craigslist_san_diego.csv
san diego,2017,Volkswagen,Golf Alltrack TSI SE Wagon 4D,14500.0,excellent,73000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2017-volkswagen-golf-alltrack/7889573863.html,2017 Volkswagen Golf Alltrack TSI SE Wagon 4D,craigslist_san_diego.csv
san diego,2004,Ford,ranger,6500.0,,100000.0,gas,manual,https://sandiego.craigslist.org/csd/cto/d/san-diego-beautiful-ford-ranger-daily/7889573836.html,Beautiful Ford Ranger _ Daily Driver,craigslist_san_diego.csv
san diego,2015,KIA,OPTIMA,8995.0,,107377.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/spring-valley-2015-kia-optima-lx-4dr/7889573453.html,2015 Kia Optima LX 4dr Sedan - Buy Here Pay Here!,craigslist_san_diego.csv
san diego,2013,nissan,altima 2.5 sv,3499.0,,199999.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/bonita-2013-nissan-altima-runs-amazing/7889573280.html,2013 NISSAN ALTIMA ” runs amazing”,craigslist_san_diego.csv
san diego,1994,jeep,wrangler yj,4900.0,,259000.0,gas,manual,https://sandiego.craigslist.org/nsd/cto/d/oceanside-1994-jeep-wrangler-yj-25l/7889572880.html,1994 Jeep Wrangler YJ 2.5l 5-speed manual transmission 5MT,craigslist_san_diego.csv
san diego,2001,ford,taurus,3900.0,excellent,77000.0,gas,automatic,https://sandiego.craigslist.org/nsd/cto/d/san-diego-2001-ford-taurus-v6-duratec/7889572336.html,2001 FORD TAURUS V6 Duratec -ONE OWNER 👍 LOW MILEAGE 77K,craigslist_san_diego.csv
san diego,2016,BMW,X5,14700.0,excellent,55000.0,gas,automatic,https://sandiego.craigslist.org/esd/cto/d/el-cajon-2016-bmw-x5-sdrive35i-only-55k/7889570682.html,2016 BMW X5 sDrive35i – Only 55K Miles – Fully Loaded,craigslist_san_diego.csv
san diego,2015,Hyundai,SONATA Hybrid Limited,10975.0,,101610.0,hybrid,automatic,https://sandiego.craigslist.org/csd/ctd/d/san-diego-2015-hyundai-sonata-hybrid/7889570362.html,2015 Hyundai SONATA Hybrid Limited,craigslist_san_diego.csv
san diego,2014,hyundai,elantra,5900.0,excellent,139000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2014-hyundai-elantra/7889569165.html,2014 Hyundai Elantra,craigslist_san_diego.csv
san diego,2014,infiniti,qx56,8500.0,excellent,129000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2014-infiniti-qx56-low/7889567411.html,"2014 Infiniti QX56 low miles,loaded with all the extras,superb shape",craigslist_san_diego.csv
san diego,2007,Chrysler,300 Base,2900.0,good,154000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2007-chrysler-300-smogged/7889565732.html,2007 Chrysler 300 (SMOGGED),craigslist_san_diego.csv
san diego,2010,Acura,TSX w/Tech,8750.0,,132963.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/san-diego-2010-acura-tsx-tech/7889565498.html,2010 Acura TSX w/Tech,craigslist_san_diego.csv
san diego,2011,Honda,CR-V EX-L w/Navi,10995.0,,137299.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/san-diego-2011-honda-cr-ex-w-navi/7889565353.html,2011 Honda CR-V EX-L w/Navi,craigslist_san_diego.csv
san diego,2011,ford,ranger,9950.0,excellent,80250.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-pickup-ford-ranger-supercab/7889565427.html,"Pickup, Ford Ranger Supercab. Like new. 1 owner. Low Miles",craigslist_san_diego.csv
san diego,2015,Dodge,Charger SE,12675.0,,100896.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/san-diego-2015-dodge-charger-se/7889565248.html,2015 Dodge Charger SE,craigslist_san_diego.csv
san diego,2010,toyota,tundra 4wd truck,22500.0,good,92000.0,gas,automatic,https://sandiego.craigslist.org/nsd/cto/d/valley-center-2010-toyota-tundra/7889565135.html,2010 Toyota Tundra,craigslist_san_diego.csv
san diego,2014,Toyota,Corolla LE Plus,12975.0,,129542.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/san-diego-2014-toyota-corolla-le-plus/7889564800.html,2014 Toyota Corolla LE Plus,craigslist_san_diego.csv
san diego,2002,HONDA,ACCORD,12999.0,,28409.0,gas,automatic,https://sandiego.craigslist.org/nsd/ctd/d/escondido-2002-honda-accord-sedan-lx/7889563758.html,2002 Honda Accord Sedan LX - GOOD/BAD/NO CREDIT OK!,craigslist_san_diego.csv
san diego,2004,toyota,sienna xle,4850.0,excellent,167600.0,gas,automatic,https://sandiego.craigslist.org/ssd/cto/d/chula-vista-2004-toyota-sienna-xle/7889563679.html,2004 Toyota Sienna XLE,craigslist_san_diego.csv
san diego,2004,Ford,Lightning,44800.0,,45500.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-jose-2004-ford-lightning-original/7889563180.html,"2004 Ford Lightning-45,000 Original Miles",craigslist_san_diego.csv
san diego,2007,Mercedes-Benz,ML350,5000.0,,121000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2007-mercedes-ml350-smogged/7889563128.html,2007 Mercedes ML350 (smogged),craigslist_san_diego.csv
san diego,2010,AUDI,A4,6995.0,,110965.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/spring-valley-2010-audi-a4-20t-premium/7889562440.html,2010 Audi A4 2.0T Premium 4dr Sedan - Buy Here Pay Here!,craigslist_san_diego.csv
san diego,2019,ford,transit 250 cargo van,50000.0,like new,54594.0,diesel,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-transit-250-diesel-workshop/7889561925.html,"Transit T-250 – Diesel, Workshop with CRANE - 54,594miles",craigslist_san_diego.csv
san diego,2000,Chevrolet,S-10 Pickup 1/2 Ton,5999.0,,154000.0,gas,manual,https://sandiego.craigslist.org/csd/cto/d/san-diego-2000-chevrolet-s10-club-cab/7889560278.html,2000 chevrolet S10 Club Cab Pickup,craigslist_san_diego.csv
san diego,2016,Hyundai,Accent,4499.0,good,120000.0,gas,automatic,https://sandiego.craigslist.org/ssd/cto/d/chula-vista-2016-hyundai-accent-low/7889559546.html,2016 Hyundai Accent Low miles,craigslist_san_diego.csv
san diego,2012,toyota,prius v,8500.0,excellent,123000.0,gas,automatic,https://sandiego.craigslist.org/nsd/cto/d/valley-center-2012-prius-three/7889558920.html,2012 Prius V Three,craigslist_san_diego.csv
san diego,2006,Lexus,LS,6950.0,excellent,211000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2006-lexus-ls430-owner-full/7889558191.html,"2006 LEXUS LS430 (1 OWNER, FULL SERVICE HISTORY, 211K) EXCELLENT",craigslist_san_diego.csv
san diego,2004,ford,e350 super duty,3500.0,good,237000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-ford-350-box-truck-2004/7889557663.html,FORD E 350 BOX TRUCK 2004,craigslist_san_diego.csv
san diego,2004,Ford,F250 6.0 turbo diesel,15800.0,good,73500.0,diesel,automatic,https://sandiego.craigslist.org/nsd/cto/d/carlsbad-2004-ford-turbo-diesel/7889556715.html,2004 Ford F250 6.0 Turbo Diesel,craigslist_san_diego.csv
san diego,2015,Subaru,Forester,6999.0,like new,153000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2015-subaru-forester-premium/7889556422.html,2015 Subaru Forester Premium,craigslist_san_diego.csv
san diego,2001,gmc,yukon,4200.0,fair,140258.0,gas,automatic,https://sandiego.craigslist.org/esd/cto/d/el-cajon-2001-gmc-yukon/7889556406.html,2001 Gmc Yukon,craigslist_san_diego.csv
san diego,2009,toyota,highlander,5800.0,fair,183700.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2009-toyota-highlander/7889555920.html,2009 Toyota Highlander,craigslist_san_diego.csv
san diego,2014,TOYOTA,TACOMA,,,,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/vista-2014-toyota-tacoma-v6-4x4-v6-4dr/7889555505.html,2014 Toyota Tacoma V6 4x4 V6 4dr Double Cab 5.0 ft SB 5A,craigslist_san_diego.csv
san diego,2013,fiat,500 abarth,10000.0,excellent,69000.0,gas,manual,https://sandiego.craigslist.org/ssd/cto/d/spring-valley-2013-fiat-abarth/7889555255.html,2013 Fiat Abarth,craigslist_san_diego.csv
san diego,2016,nissan,rogue,7300.0,excellent,101380.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/chula-vista-2016-nissan-rogue-clean/7889555076.html,2016  Nissan Rogue  ( clean title),craigslist_san_diego.csv
san diego,2009,toyota,tacoma trd 4x4 4WD,15995.0,excellent,220000.0,gas,manual,https://sandiego.craigslist.org/csd/cto/d/san-diego-unicorn-2009-toyota-tacoma/7889555070.html,Unicorn 2009 Toyota Tacoma TRD w/hood scoop 4x4 6spd Manual Crew Cab,craigslist_san_diego.csv
san diego,2012,mini,cooper s,4950.0,excellent,99300.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/la-mesa-2012-mini-cooper/7889553899.html,2012 Mini Cooper S,craigslist_san_diego.csv
san diego,2018,Ford,Fusion SE FWD,11999.0,good,52975.0,gas,automatic,https://sandiego.craigslist.org/nsd/ctd/d/escondido-2018-ford-fusion-se-53k-miles/7889553243.html,2018 Ford Fusion SE 53k miles! loaded 1-Owner all records new tires A+,craigslist_san_diego.csv
san diego,2018,CHEVROLET,CRUZE,8995.0,,95832.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/spring-valley-2018-chevrolet-chevy/7889552117.html,2018 Chevrolet Chevy Cruze LS Auto 4dr Sedan - Buy Here Pay Here!,craigslist_san_diego.csv
san diego,1932,Ford,Three Window Coupe,52000.0,excellent,36000.0,gas,automatic,https://sandiego.craigslist.org/nsd/cto/d/vista-1932-ford-three-window-coupe-hot/7889552042.html,"1932 Ford Three Window Coupe Hot Rod, All Henry Ford Steel, Show Car",craigslist_san_diego.csv
san diego,2013,Mercedes-Benz,C250,5999.0,excellent,171000.0,gas,automatic,https://sandiego.craigslist.org/ssd/ctd/d/chula-vista-2013-mercedes-benz-class/7889551682.html,2013 Mercedes-Benz C-Class C250 “Sun Roof” “Luxury”,craigslist_san_diego.csv
san diego,2000,TOYOTA,AVALON,,,,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/vista-2000-toyota-avalon-xl-mcx20l/7889550927.html,2000 Toyota Avalon XL MCX20L,craigslist_san_diego.csv
san diego,2009,Hyundai,Genesis,3450.0,,164000.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/san-diego-hyundai-genesis/7889550782.html,Hyundai Genesis,craigslist_san_diego.csv
san diego,2013,1FMCU9G91DUD14163,?,5999.0,excellent,126000.0,gas,automatic,https://sandiego.craigslist.org/ssd/ctd/d/chula-vista-2013-ford-escape-awd-low/7889550674.html,2013 Ford Escape S “AWD” “Low Miles” “4 Cylinder” “CARFAX”,craigslist_san_diego.csv
san diego,2008,Toyota,Prius,5999.0,like new,94000.0,hybrid,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2008-toyota-prius-only-94k/7889550250.html,2008 toyota prius ONLY 94K Miles,craigslist_san_diego.csv
san diego,2005,Nissan,350Z,11500.0,good,131853.0,gas,automatic,https://sandiego.craigslist.org/nsd/cto/d/encinitas-loaded-nissan-350z-2005/7889549913.html,Loaded Nissan 350Z 2005 Touring,craigslist_san_diego.csv
san diego,2005,GMC,Savana Cargo Van,24995.0,,91013.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/san-luis-obispo-2005-gmc-savana-cargo/7889547777.html,2005 GMC Savana Cargo Van ***CONVERSION VAN***,craigslist_san_diego.csv
san diego,2006,nissan,maxima,2650.0,good,160089.0,gas,automatic,https://sandiego.craigslist.org/nsd/cto/d/san-diego-2006-nissan-maxima/7889546667.html,2006 Nissan Maxima,craigslist_san_diego.csv
san diego,2003,Toyota,Corolla,4299.0,,144000.0,gas,automatic,https://sandiego.craigslist.org/ssd/cto/d/chula-vista-toyota-corolla-owner/7889545746.html,Toyota Corolla 1 owner,craigslist_san_diego.csv
san diego,2019,TOYOTA,COROLLA,14999.0,,114982.0,gas,automatic,https://sandiego.craigslist.org/nsd/ctd/d/escondido-2019-toyota-corolla-hatchback/7889545601.html,2019 Toyota Corolla Hatchback SE - GOOD/BAD/NO CREDIT OK!,craigslist_san_diego.csv
san diego,2016,LEXUS,RX,,,,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/vista-2016-lexus-rx-350-sport-gyl25l/7889545556.html,2016 Lexus RX 350 F SPORT GYL25L/GGL25L/GGL20L/GYL20L,craigslist_san_diego.csv
san diego,2009,FORD,TAURUS X SEL,6500.0,excellent,92000.0,gas,automatic,https://sandiego.craigslist.org/esd/cto/d/el-cajon-2009-ford-taurus-sel-low-miles/7889545520.html,"2009 FORD TAURUS X SEL Low Miles 92,000 Only",craigslist_san_diego.csv
san diego,2012,Toyota,Camry,7900.0,good,110000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2012-toyota-camry-le/7889545465.html,2012 Toyota Camry LE,craigslist_san_diego.csv
san diego,2004,Chrysler,PT Cruiser Limited,4990.0,excellent,40471.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/escondido-2004-chrysler-pt-cruiser/7889544704.html,2004 Chrysler PT Cruiser Limited Edition Platinum SeriesWagon PRICED T,craigslist_san_diego.csv
san diego,2011,Hyundai,Sonata,1500.0,fair,223103.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2011-hyundai-sonata-body/7889543091.html,2011 Hyundai Sonata - body damage - 223k mi w/5 yr old engine,craigslist_san_diego.csv
san diego,2012,volkswagen,passat,1700.0,fair,222490.0,gas,automatic,https://sandiego.craigslist.org/ssd/cto/d/chula-vista-2012-volkswagen-passat/7889542086.html,2012 VOLKSWAGEN PASSAT,craigslist_san_diego.csv
san diego,2021,JEEP,GRAND CHEROKEE L,40995.0,,28149.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/spring-valley-2021-jeep-grand-cherokee/7889539962.html,2021 Jeep Grand Cherokee L Summit 4x4 4dr SUV - Buy Here Pay Here!,craigslist_san_diego.csv
san diego,2015,DODGE,CHALLENGER,,,,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/vista-2015-dodge-challenger-t-scat-pack/7889539951.html,2015 Dodge Challenger R/T Scat Pack,craigslist_san_diego.csv
san diego,2023,Toyota,Tacoma,31500.0,excellent,26500.0,gas,manual,https://sandiego.craigslist.org/nsd/cto/d/carlsbad-2023-toyota-tacoma-trd-sport-2d/7889538942.html,2023 Toyota Tacoma TRD Sport 2D,craigslist_san_diego.csv
san diego,2010,toyota,highlander,7500.0,good,185000.0,gas,automatic,https://sandiego.craigslist.org/esd/cto/d/la-mesa-2010-toyota-highlander-suv/7889538725.html,2010 Toyota Highlander Suv,craigslist_san_diego.csv
san diego,2022,Dodge,Challenger R/T Coupe 2D,,,71980.0,gas,automatic,https://sandiego.craigslist.org/nsd/ctd/d/escondido-2022-dodge-challenger-t-coupe/7889538469.html,2022 Dodge Challenger  R/T Coupe 2D Sedan,craigslist_san_diego.csv
san diego,2022,Jeep,Gladiator Rubicon,42500.0,excellent,47500.0,diesel,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2022-jeep-gladiator-rubicon/7889538078.html,2022 Jeep Gladiator Rubicon Pickup 4D 5 ft,craigslist_san_diego.csv
san diego,2007,ford,explorer sport trac limited,3900.0,good,193000.0,gas,automatic,https://sandiego.craigslist.org/esd/cto/d/la-mesa-2007-ford-explorer-sportrac/7889536932.html,2007 ford explorer sportrac Limited pick up,craigslist_san_diego.csv
san diego,1996,chevy,tahoe,3300.0,good,175000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/encinitas-chevy-tahoe-ls-1500/7889536293.html,Chevy Tahoe LS 1500,craigslist_san_diego.csv
san diego,2014,Ford,Focus ST,11400.0,excellent,115513.0,gas,manual,https://sandiego.craigslist.org/nsd/ctd/d/phoenix-2014-ford-focus-st-for-only-203/7889536060.html,2014 Ford Focus ST FOR ONLY $203/mo!,craigslist_san_diego.csv
san diego,2010,Ford,Taurus,3444.0,good,138000.0,gas,automatic,https://sandiego.craigslist.org/nsd/ctd/d/escondido-2010-ford-taurus/7889534899.html,2010 Ford Taurus,craigslist_san_diego.csv
san diego,2016,CHEVROLET,CAMARO,,,,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/vista-2016-chevrolet-chevy-camaro-ss/7889534272.html,2016 Chevrolet Chevy Camaro SS,craigslist_san_diego.csv
san diego,2013,hyundai,sonata hybrid limited,6799.0,good,124068.0,hybrid,automatic,https://sandiego.craigslist.org/nsd/ctd/d/escondido-2013-hyundai-sonata-hybrid/7889533210.html,2013 Hyundai Sonata Hybrid Limited low miles nav rear cam leather A++,craigslist_san_diego.csv
san diego,2018,Subaru,Crosstrek 2.0i Premium S,,,97833.0,gas,automatic,https://sandiego.craigslist.org/nsd/ctd/d/escondido-2018-subaru-crosstrek-awd-all/7889532213.html,2018 Subaru Crosstrek AWD All Wheel Drive 2.0i Premium Sport Utility 4,craigslist_san_diego.csv
san diego,2012,Honda,Fit Sport,15995.0,like new,39000.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/san-diego-2012-honda-fit-sport-39k/7889532153.html,2012 Honda Fit Sport w/ 39k Miles 1 ORIGINAL OWNER! AMAZING SHAPE!!!,craigslist_san_diego.csv
san diego,2008,toyota,prius,1950.0,,239000.0,hybrid,automatic,https://sandiego.craigslist.org/ssd/cto/d/imperial-beach-2008-toyota-prius/7889532108.html,2008 Toyota Prius,craigslist_san_diego.csv
san diego,2004,Toyota,Tundra Limited,22995.0,like new,122000.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/san-diego-2004-toyota-tundra-limited/7889532043.html,2004 Toyota Tundra Limited 4x4 DOUBLE CAB! AMAZING SHAPE! FULLY SERVIC,craigslist_san_diego.csv
san diego,2005,ford,f550 super duty,19985.0,excellent,62000.0,diesel,automatic,https://sandiego.craigslist.org/ssd/cto/d/san-diego-2005-ford-550/7889531587.html,2005 Ford F-550,craigslist_san_diego.csv
san diego,2012,Honda,Fit,12995.0,like new,105000.0,gas,manual,https://sandiego.craigslist.org/csd/ctd/d/san-diego-2012-honda-fit-hard-to-find/7889530422.html,2012 Honda Fit HARD TO FIND 5-SPEED!!! 1 ORIGINAL OWNER!!!,craigslist_san_diego.csv
san diego,2009,chevy,impala lt,1950.0,,178000.0,gas,automatic,https://sandiego.craigslist.org/ssd/cto/d/imperial-beach-2009-chevrolet-impala/7889530001.html,2009 Chevrolet Impala,craigslist_san_diego.csv
san diego,2009,Kia,Rio JB,3999.0,excellent,77000.0,gas,automatic,https://sandiego.craigslist.org/ssd/cto/d/chula-vista-2009-kia-rio-77k-miles/7889529805.html,2009 Kia Rio 77k miles,craigslist_san_diego.csv
san diego,2015,hyundai,elantra,5450.0,,130000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/san-diego-2015-hyundai-elantra/7889529738.html,2015 hyundai elantra,craigslist_san_diego.csv
san diego,2017,Ford,Edge SEL,7199.0,excellent,149000.0,gas,automatic,https://sandiego.craigslist.org/ssd/cto/d/chula-vista-2017-ford-edge-awd-owner/7889529652.html,2017 Ford Edge AWD 1 owner,craigslist_san_diego.csv
san diego,1994,Jeep,Grand Cherokee,1000.0,fair,143873.0,gas,automatic,https://sandiego.craigslist.org/nsd/cto/d/oceanside-1994-jeep-grand-cherokee-52/7889529623.html,1994 Jeep Grand Cherokee 5.2 Liter V8,craigslist_san_diego.csv
san diego,2010,mini,cooper,7950.0,excellent,65000.0,gas,manual,https://sandiego.craigslist.org/csd/ctd/d/santee-2010-mini-cooper-convertable/7889528148.html,2010 MINI COOPER ( CONVERTABLE),craigslist_san_diego.csv
san diego,2015,jeep,grand cherokee,10998.0,excellent,114000.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/santee-2015-jeep-grand-cherokee-limited/7889527875.html,2015 JEEP GRAND CHEROKEE ( LIMITED),craigslist_san_diego.csv
san diego,2007,ford,f150 supercrew cab,8999.0,excellent,159000.0,gas,automatic,https://sandiego.craigslist.org/csd/ctd/d/santee-2007-ford-f150-crew-cab-4x4/7889527651.html,2007 FORD F150 CREW CAB (4x4),craigslist_san_diego.csv
san diego,2011,Mercedes-Benz,E350,9898.0,excellent,120000.0,gas,automatic,https://sandiego.craigslist.org/csd/cto/d/el-cajon-mercedes-e350-4dr-sedan-luxury/7889527590.html,Mercedes E350 4dr Sedan Luxury Edition 2011,craigslist_san_diego.csv
